TOA5,LVDT 데이터_스무딩
2025-06-19 22:00,1.9911671225372793
2025-06-19 22:05,1.9927237801447875
2025-06-19 22:10,1.9902020367083089
2025-06-19 22:15,1.9906053440293314
2025-06-19 22:20,1.9948185896257358
2025-06-19 22:25,1.9964948426879348
2025-06-19 22:30,1.9998814211516058
2025-06-19 22:35,2.0036201998838474
2025-06-19 22:40,2.00733645
2025-06-19 22:45,2.0060723829662335
2025-06-19 22:50,2.007498603258165
2025-06-19 22:55,2.006653718769716
2025-06-19 23:00,2.003713355
2025-06-19 23:05,2.0029003929516978
2025-06-19 23:10,2.000553779649591
2025-06-19 23:15,1.9987604886700086
2025-06-19 23:20,2.0008371681826196
2025-06-19 23:25,1.9993781222780291
2025-06-19 23:30,1.9960726363896346
2025-06-19 23:35,1.9913224972980563
2025-06-19 23:40,1.988266691717499
2025-06-19 23:45,1.9860067783475213
2025-06-19 23:50,1.9857551056074318
2025-06-19 23:55,1.9854819093557678
2025-06-20 0:00,1.9844515160251726
2025-06-20 0:05,1.9844847873134668
2025-06-20 0:10,1.977968485197819
2025-06-20 0:15,1.9765347088104719
2025-06-20 0:20,1.9785700599183975
2025-06-20 0:25,1.9754542891180171
2025-06-20 0:30,1.976639917389582
2025-06-20 0:35,1.9767627345256642
2025-06-20 0:40,1.9753246645050702
2025-06-20 0:45,1.9760362482848073
2025-06-20 0:50,1.9753611982555326
2025-06-20 0:55,1.9747482573497919
2025-06-20 1:00,1.972409270053004
2025-06-20 1:05,1.9670172502685017
2025-06-20 1:10,1.9643291620422036
2025-06-20 1:15,1.9678191955115694
2025-06-20 1:20,1.965354384952844
2025-06-20 1:25,1.9633480377161787
2025-06-20 1:30,1.9637759999298758
2025-06-20 1:35,1.9657885196284473
2025-06-20 1:40,1.9642568868535202
2025-06-20 1:45,1.961361722579811
2025-06-20 1:50,1.9576222476614458
2025-06-20 1:55,1.9557438297225647
2025-06-20 2:00,1.9585752682062187
2025-06-20 2:05,1.9554772224793167
2025-06-20 2:10,1.9523928062707057
2025-06-20 2:15,1.9491606995648896
2025-06-20 2:20,1.951336537537036
2025-06-20 2:25,1.9517941852435547
2025-06-20 2:30,1.9517368125159902
2025-06-20 2:35,1.9500707837771944
2025-06-20 2:40,1.952363226
2025-06-20 2:45,1.9494684691768025
2025-06-20 2:50,1.9459022339124998
2025-06-20 2:55,1.9473314370269856
2025-06-20 3:00,1.9450829393616853
2025-06-20 3:05,1.948308288110152
2025-06-20 3:10,1.954429302153303
2025-06-20 3:15,1.9500060617710133
2025-06-20 3:20,1.9508782577284731
2025-06-20 3:25,1.9533105980498835
2025-06-20 3:30,1.952224483613197
2025-06-20 3:35,1.9496298183214258
2025-06-20 3:40,1.9477493059983488
2025-06-20 3:45,1.9426405494916308
2025-06-20 3:50,1.940688370778614
2025-06-20 3:55,1.939832626951804
2025-06-20 4:00,1.9411777371909833
2025-06-20 4:05,1.9414910296852812
2025-06-20 4:10,1.9424061474106458
2025-06-20 4:15,1.9406852481362526
2025-06-20 4:20,1.9392963801232377
2025-06-20 4:25,1.9383007057985238
2025-06-20 4:30,1.9357896032319568
2025-06-20 4:35,1.9310886923641715
2025-06-20 4:40,1.9295286732554646
2025-06-20 4:45,1.9300763590920098
2025-06-20 4:50,1.9293845423375184
2025-06-20 4:55,1.9308545204032863
2025-06-20 5:00,1.9336646363663381
2025-06-20 5:05,1.929131477225182
2025-06-20 5:10,1.9281914249675292
2025-06-20 5:15,1.9258859041241831
2025-06-20 5:20,1.9267102933592228
2025-06-20 5:25,1.9286532963973906
2025-06-20 5:30,1.928025683150629
2025-06-20 5:35,1.9283598612286317
2025-06-20 5:40,1.9297672582790155
2025-06-20 5:45,1.9305686384170295
2025-06-20 5:50,1.9330603468111693
2025-06-20 5:55,1.932390100174855
2025-06-20 6:00,1.9345470042147737
2025-06-20 6:05,1.9344584953638886
2025-06-20 6:10,1.932293301174567
2025-06-20 6:15,1.9322109764372386
2025-06-20 6:20,1.9307000253421294
2025-06-20 6:25,1.9289613922555204
2025-06-20 6:30,1.9296433196715623
2025-06-20 6:35,1.9290261870845176
2025-06-20 6:40,1.9264259056971558
2025-06-20 6:45,1.9248805181486923
2025-06-20 6:50,1.922059009784264
2025-06-20 6:55,1.9203197941151247
2025-06-20 7:00,1.9165118074912204
2025-06-20 7:05,1.911776803893773
2025-06-20 7:10,1.9083828790643973
2025-06-20 7:15,1.903139444041284
2025-06-20 7:20,1.8996081666416997
2025-06-20 7:25,1.901141954971989
2025-06-20 7:30,1.8976381900323886
2025-06-20 7:35,1.8977713975278951
2025-06-20 7:40,1.895503371696186
2025-06-20 7:45,1.8908388110653664
2025-06-20 7:50,1.8890722984917794
2025-06-20 7:55,1.8891554271929993
2025-06-20 8:00,1.8914319907716868
2025-06-20 8:05,1.8932333592580497
2025-06-20 8:10,1.8957433869598486
2025-06-20 8:15,1.8963686669635769
2025-06-20 8:20,1.8919462625872177
2025-06-20 8:25,1.8904879507366152
2025-06-20 8:30,1.8882659955313863
2025-06-20 8:35,1.8938496995328538
2025-06-20 8:40,1.8953172482294702
2025-06-20 8:45,1.8941162019112467
2025-06-20 8:50,1.8927231742589672
2025-06-20 8:55,1.8925811318993913
2025-06-20 9:00,1.8874534035925805
2025-06-20 9:05,1.8894433511310238
2025-06-20 9:10,1.8894158736259914
2025-06-20 9:15,1.8904371786691176
2025-06-20 9:20,1.888636413155673
2025-06-20 9:25,1.8887664776184299
2025-06-20 9:30,1.8898555544872817
2025-06-20 9:35,1.8902687715371416
2025-06-20 9:40,1.8929489045989913
2025-06-20 9:45,1.8932167177880777
2025-06-20 9:50,1.896311577
2025-06-20 9:55,1.8970006058856248
2025-06-20 10:00,1.8926950355227636
2025-06-20 10:05,1.8918879256855656
2025-06-20 10:10,1.890776273743673
2025-06-20 10:15,1.8910514041693371
2025-06-20 10:20,1.8927497516739902
2025-06-20 10:25,1.8890340694261543
2025-06-20 10:30,1.887915889647011
2025-06-20 10:35,1.8876098211760868
2025-06-20 10:40,1.885651983
2025-06-20 10:45,1.8823182794005504
2025-06-20 10:50,1.8821902656282998
2025-06-20 10:55,1.8810541015264526
2025-06-20 11:00,1.883217181
2025-06-20 11:05,1.8811474953318523
2025-06-20 11:10,1.8801186807999142
2025-06-20 11:15,1.879155293199018
2025-06-20 11:20,1.879846667190786
2025-06-20 11:25,1.8797197311962155
2025-06-20 11:30,1.8765140941276552
2025-06-20 11:35,1.8716244265201178
2025-06-20 11:40,1.8733857453704494
2025-06-20 11:45,1.8721956690812673
2025-06-20 11:50,1.870657846366957
2025-06-20 11:55,1.8706565617724782
2025-06-20 12:00,1.8692731379932073
2025-06-20 12:05,1.8686044788942873
2025-06-20 12:10,1.8688510249081123
2025-06-20 12:15,1.8674256027542466
2025-06-20 12:20,1.866395917261426
2025-06-20 12:25,1.8666817176861286
2025-06-20 12:30,1.8699723797620444
2025-06-20 12:35,1.8642719058311568
2025-06-20 12:40,1.8656520176287446
2025-06-20 12:45,1.8617742492693838
2025-06-20 12:50,1.860230344
2025-06-20 12:55,1.8611482905570085
2025-06-20 13:00,1.8564626550031622
2025-06-20 13:05,1.8585754225905995
2025-06-20 13:10,1.8567831103496673
2025-06-20 13:15,1.8577630229040298
2025-06-20 13:20,1.8585832524998052
2025-06-20 13:25,1.8571713142185984
2025-06-20 13:30,1.8591903355382056
2025-06-20 13:35,1.861745790112789
2025-06-20 13:40,1.8636957113185018
2025-06-20 13:45,1.864143446
2025-06-20 13:50,1.8595950847509908
2025-06-20 13:55,1.8597239665712113
2025-06-20 14:00,1.8635992269127797
2025-06-20 14:05,1.8653058849572244
2025-06-20 14:10,1.862144570767554
2025-06-20 14:15,1.8587511090912892
2025-06-20 14:20,1.860614901295752
2025-06-20 14:25,1.8587104681339897
2025-06-20 14:30,1.8559320533993129
2025-06-20 14:35,1.8586113795843575
2025-06-20 14:40,1.8612260187181737
2025-06-20 14:45,1.8623789699356257
2025-06-20 14:50,1.8650485902957195
2025-06-20 14:55,1.865762871432571
2025-06-20 15:00,1.8648025453028707
2025-06-20 15:05,1.865650474
2025-06-20 15:10,1.865496648693792
2025-06-20 15:15,1.8687153996951058
2025-06-20 15:20,1.8681531638598712
2025-06-20 15:25,1.8694301585496322
2025-06-20 15:30,1.873915283761181
2025-06-20 15:35,1.8773617924897241
2025-06-20 15:40,1.8797605818832261
2025-06-20 15:45,1.8827386884317443
2025-06-20 15:50,1.8838073778249564
2025-06-20 15:55,1.885362526543711
2025-06-20 16:00,1.8862709824378443
2025-06-20 16:05,1.8891255989674574
2025-06-20 16:10,1.891987736637535
2025-06-20 16:15,1.8950395748310631
2025-06-20 16:20,1.8979757033953752
2025-06-20 16:25,1.9001524618479195
2025-06-20 16:30,1.904465765993868
2025-06-20 16:35,1.9046232904841807
2025-06-20 16:40,1.9060145092177045
2025-06-20 16:45,1.9096447178696372
2025-06-20 16:50,1.9089621641773749
2025-06-20 16:55,1.911366863870645
2025-06-20 17:00,1.9097430170199408
2025-06-20 17:05,1.9123401786778536
2025-06-20 17:10,1.9122263566160358
2025-06-20 17:15,1.9122300734925777
2025-06-20 17:20,1.9145077527168108
2025-06-20 17:25,1.9198349514561017
2025-06-20 17:30,1.9202330970959078
2025-06-20 17:35,1.9200480776230873
2025-06-20 17:40,1.9190475241696834
2025-06-20 17:45,1.921671557446797
2025-06-20 17:50,1.920139461518758
2025-06-20 17:55,1.9238397490232364
2025-06-20 18:00,1.9264185709831019
2025-06-20 18:05,1.921848424
2025-06-20 18:10,1.9232330679667813
2025-06-20 18:15,1.9217350269005387
2025-06-20 18:20,1.9201287012194268
2025-06-20 18:25,1.923107318
2025-06-20 18:30,1.9249518175116382
2025-06-20 18:35,1.926925551778269
2025-06-20 18:40,1.9277035645310001
2025-06-20 18:45,1.9284725385157768
2025-06-20 18:50,1.9306913186462167
2025-06-20 18:55,1.932810430557408
2025-06-20 19:00,1.9345922563127995
2025-06-20 19:05,1.9364241870786911
2025-06-20 19:10,1.9380018060056319
2025-06-20 19:15,1.9394443065663673
2025-06-20 19:20,1.9411394353025424
2025-06-20 19:25,1.940518277070214
2025-06-20 19:30,1.942373304320512
2025-06-20 19:35,1.9463881077426008
2025-06-20 19:40,1.9475403889901433
2025-06-20 19:45,1.9478007218195423
2025-06-20 19:50,1.9497059735097597
2025-06-20 19:55,1.951694193691001
2025-06-20 20:00,1.953712154710404
2025-06-20 20:05,1.9533554685563517
2025-06-20 20:10,1.9553195960370606
2025-06-20 20:15,1.9528095683352615
2025-06-20 20:20,1.9517081465425967
2025-06-20 20:25,1.949837517732143
2025-06-20 20:30,1.9488584470095374
2025-06-20 20:35,1.949319823244248
2025-06-20 20:40,1.9516927517992388
2025-06-20 20:45,1.9552991386515157
2025-06-20 20:50,1.9555506861363616
2025-06-20 20:55,1.9527873632021269
2025-06-20 21:00,1.9534062581013256
2025-06-20 21:05,1.9526685367563754
2025-06-20 21:10,1.9525062059601888
2025-06-20 21:15,1.9527133140496389
2025-06-20 21:20,1.9495944031294203
2025-06-20 21:25,1.9524245774089846
2025-06-20 21:30,1.9526169694637239
2025-06-20 21:35,1.9553855239890792
2025-06-20 21:40,1.9561333851829652
2025-06-20 21:45,1.9571893801028455
2025-06-20 21:50,1.9562841750192304
2025-06-20 21:55,1.9574224043761468
2025-06-20 22:00,1.9542089869178962
2025-06-20 22:05,1.9519981736035557
2025-06-20 22:10,1.9508940777570776
2025-06-20 22:15,1.9513799632388298
2025-06-20 22:20,1.9539565655592557
2025-06-20 22:25,1.9515736078460089
2025-06-20 22:30,1.948924887634182
2025-06-20 22:35,1.9517615344056551
2025-06-20 22:40,1.9527509547069084
2025-06-20 22:45,1.9528874887486618
2025-06-20 22:50,1.9537010157324284
2025-06-20 22:55,1.9571845038870688
2025-06-20 23:00,1.958289764898606
2025-06-20 23:05,1.9567175202955056
2025-06-20 23:10,1.9592988881410276
2025-06-20 23:15,1.9584510907399288
2025-06-20 23:20,1.959543261122015
2025-06-20 23:25,1.9566015572428896
2025-06-20 23:30,1.9578352077924102
2025-06-20 23:35,1.9570099621610515
2025-06-20 23:40,1.9584559436524043
2025-06-20 23:45,1.9605142106441518
2025-06-20 23:50,1.9614306974384623
2025-06-20 23:55,1.9605471993799186
2025-06-21 0:00,1.959427382543866
2025-06-21 0:05,1.9600745472603378
2025-06-21 0:10,1.9582272217510883
2025-06-21 0:15,1.9569520738479482
2025-06-21 0:20,1.9575915047813324
2025-06-21 0:25,1.9562516290461867
2025-06-21 0:30,1.9516691047743422
2025-06-21 0:35,1.9505888773341227
2025-06-21 0:40,1.9505734534616386
2025-06-21 0:45,1.9469020300086137
2025-06-21 0:50,1.9452265983877821
2025-06-21 0:55,1.9402585617782968
2025-06-21 1:00,1.9415614872164713
2025-06-21 1:05,1.9399981444744299
2025-06-21 1:10,1.938809259566522
2025-06-21 1:15,1.9390974689699865
2025-06-21 1:20,1.9339771627646096
2025-06-21 1:25,1.933171870584906
2025-06-21 1:30,1.9293754161821848
2025-06-21 1:35,1.9290018671767986
2025-06-21 1:40,1.9268624202223947
2025-06-21 1:45,1.9250926684899403
2025-06-21 1:50,1.920319884415417
2025-06-21 1:55,1.9213700214679568
2025-06-21 2:00,1.9228750943053379
2025-06-21 2:05,1.9229604076910447
2025-06-21 2:10,1.9206573890396652
2025-06-21 2:15,1.9221328695974305
2025-06-21 2:20,1.9211103644342924
2025-06-21 2:25,1.9229423534584376
2025-06-21 2:30,1.9249951907810046
2025-06-21 2:35,1.9248820008212313
2025-06-21 2:40,1.9248931951445474
2025-06-21 2:45,1.927795399928132
2025-06-21 2:50,1.9307206341991319
2025-06-21 2:55,1.929339601921147
2025-06-21 3:00,1.9292576820786773
2025-06-21 3:05,1.9288423007347182
2025-06-21 3:10,1.9267489185809683
2025-06-21 3:15,1.9281817074909273
2025-06-21 3:20,1.9283541257036225
2025-06-21 3:25,1.9326378812636438
2025-06-21 3:30,1.931135113
2025-06-21 3:35,1.9317637278288826
2025-06-21 3:40,1.9310764581310396
2025-06-21 3:45,1.9308994229517933
2025-06-21 3:50,1.9308556884812589
2025-06-21 3:55,1.9281329132911191
2025-06-21 4:00,1.9291574633189377
2025-06-21 4:05,1.9335190985115818
2025-06-21 4:10,1.9335257574299012
2025-06-21 4:15,1.9299910311417388
2025-06-21 4:20,1.9288876518717732
2025-06-21 4:25,1.9272352380867057
2025-06-21 4:30,1.926060157471848
2025-06-21 4:35,1.9246083647197576
2025-06-21 4:40,1.924916585833131
2025-06-21 4:45,1.9271379264137902
2025-06-21 4:50,1.9315481052957557
2025-06-21 4:55,1.928972272
2025-06-21 5:00,1.928980064
2025-06-21 5:05,1.9302276295588625
2025-06-21 5:10,1.9247757989389074
2025-06-21 5:15,1.9210457181638396
2025-06-21 5:20,1.918179359683332
2025-06-21 5:25,1.9173568784060784
2025-06-21 5:30,1.9167106953411703
2025-06-21 5:35,1.9149665277205248
2025-06-21 5:40,1.9116156673917737
2025-06-21 5:45,1.9097528073193586
2025-06-21 5:50,1.9101602742796469
2025-06-21 5:55,1.9106910827002945
2025-06-21 6:00,1.9072369217502194
2025-06-21 6:05,1.9084309188198292
2025-06-21 6:10,1.9085172371604013
2025-06-21 6:15,1.905370338975438
2025-06-21 6:20,1.9098748583594147
2025-06-21 6:25,1.9086975377147286
2025-06-21 6:30,1.9094184107729082
2025-06-21 6:35,1.9113303301201825
2025-06-21 6:40,1.9105288014236235
2025-06-21 6:45,1.9093231381388485
2025-06-21 6:50,1.9097374591826037
2025-06-21 6:55,1.9119412407258063
2025-06-21 7:00,1.9111121354851848
2025-06-21 7:05,1.913571702801139
2025-06-21 7:10,1.9175846943915604
2025-06-21 7:15,1.9178141503468642
2025-06-21 7:20,1.9193597243217373
2025-06-21 7:25,1.9212268955048752
2025-06-21 7:30,1.9187577592708633
2025-06-21 7:35,1.916678641650364
2025-06-21 7:40,1.915955918892651
2025-06-21 7:45,1.9143985680119329
2025-06-21 7:50,1.9160429887646864
2025-06-21 7:55,1.9180129100286583
2025-06-21 8:00,1.9258702705219874
2025-06-21 8:05,1.9216267306340191
2025-06-21 8:10,1.9180888059677663
2025-06-21 8:15,1.9152578335501367
2025-06-21 8:20,1.9119501280223028
2025-06-21 8:25,1.9095972082643073
2025-06-21 8:30,1.9044915015771346
2025-06-21 8:35,1.8998740252663973
2025-06-21 8:40,1.8992912242678504
2025-06-21 8:45,1.8952110026534568
2025-06-21 8:50,1.8911531085145286
2025-06-21 8:55,1.8918480595630318
2025-06-21 9:00,1.8924841756018194
2025-06-21 9:05,1.890093434585971
2025-06-21 9:10,1.8849084617197527
2025-06-21 9:15,1.8801486663227382
2025-06-21 9:20,1.880363548976052
2025-06-21 9:25,1.8759787648665736
2025-06-21 9:30,1.8752749906056518
2025-06-21 9:35,1.8719512203645512
2025-06-21 9:40,1.869899239438303
2025-06-21 9:45,1.8672217105203632
2025-06-21 9:50,1.861640974776886
2025-06-21 9:55,1.861146106
2025-06-21 10:00,1.8588630086307574
2025-06-21 10:05,1.861823620225897
2025-06-21 10:10,1.8586815633017586
2025-06-21 10:15,1.858512794968615
2025-06-21 10:20,1.854410726509342
2025-06-21 10:25,1.8514356348254164
2025-06-21 10:30,1.8494567767454344
2025-06-21 10:35,1.8485657750239028
2025-06-21 10:40,1.848977139461317
2025-06-21 10:45,1.8461455669836815
2025-06-21 10:50,1.846488708093909
2025-06-21 10:55,1.8430835889412176
2025-06-21 11:00,1.8426670511709358
2025-06-21 11:05,1.8400284212885305
2025-06-21 11:10,1.8369787357374516
2025-06-21 11:15,1.838506992446617
2025-06-21 11:20,1.837485139775913
2025-06-21 11:25,1.832860617129475
2025-06-21 11:30,1.8286653354653861
2025-06-21 11:35,1.835262977753886
2025-06-21 11:40,1.8359630759190424
2025-06-21 11:45,1.8350182785266818
2025-06-21 11:50,1.8274885507966283
2025-06-21 11:55,1.8277359415551213
2025-06-21 12:00,1.824036044380938
2025-06-21 12:05,1.8225910212378478
2025-06-21 12:10,1.8185073070411857
2025-06-21 12:15,1.8179032301286397
2025-06-21 12:20,1.8228356068614584
2025-06-21 12:25,1.8156591047452282
2025-06-21 12:30,1.8092049729242798
2025-06-21 12:35,1.8035099257496596
2025-06-21 12:40,1.8051053542245463
2025-06-21 12:45,1.8038402413054875
2025-06-21 12:50,1.803097072813881
2025-06-21 12:55,1.8032049612726302
2025-06-21 13:00,1.8018021520596696
2025-06-21 13:05,1.8044280262975783
2025-06-21 13:10,1.800568719978598
2025-06-21 13:15,1.7977022915881866
2025-06-21 13:20,1.7986963842013308
2025-06-21 13:25,1.7977362444980403
2025-06-21 13:30,1.795042968374312
2025-06-21 13:35,1.7955866460430494
2025-06-21 13:40,1.7980312497267186
2025-06-21 13:45,1.7985701764349231
2025-06-21 13:50,1.7984442220919161
2025-06-21 13:55,1.7965970480541245
2025-06-21 14:00,1.7991344134411482
2025-06-21 14:05,1.8027253385530764
2025-06-21 14:10,1.8051710112756878
2025-06-21 14:15,1.8076600281385393
2025-06-21 14:20,1.8097060288551152
2025-06-21 14:25,1.8124459698395048
2025-06-21 14:30,1.814552961121157
2025-06-21 14:35,1.8146455684401417
2025-06-21 14:40,1.822692853751196
2025-06-21 14:45,1.8190212613492376
2025-06-21 14:50,1.826060512847202
2025-06-21 14:55,1.830520694787726
2025-06-21 15:00,1.8333269773577303
2025-06-21 15:05,1.835983988
2025-06-21 15:10,1.8428060291464028
2025-06-21 15:15,1.8482969160991751
2025-06-21 15:20,1.8528482751185718
2025-06-21 15:25,1.8580642035075268
2025-06-21 15:30,1.8596763637526774
2025-06-21 15:35,1.8606503281394076
2025-06-21 15:40,1.864219246196261
2025-06-21 15:45,1.8645362934349652
2025-06-21 15:50,1.8638040571045367
2025-06-21 15:55,1.8682175130132335
2025-06-21 16:00,1.8720629626067362
2025-06-21 16:05,1.874546063343994
2025-06-21 16:10,1.8749958374476177
2025-06-21 16:15,1.8776454752269296
2025-06-21 16:20,1.8781925173097784
2025-06-21 16:25,1.8709784094912307
2025-06-21 16:30,1.8743370822517103
2025-06-21 16:35,1.8788649486305806
2025-06-21 16:40,1.8806380385609327
2025-06-21 16:45,1.8820746404735507
2025-06-21 16:50,1.883565597336227
2025-06-21 16:55,1.8868309724174244
2025-06-21 17:00,1.8910634723664483
2025-06-21 17:05,1.8937337714351896
2025-06-21 17:10,1.8960145995179976
2025-06-21 17:15,1.9008096236806076
2025-06-21 17:20,1.902504973798143
2025-06-21 17:25,1.8992746031882672
2025-06-21 17:30,1.8993806215570943
2025-06-21 17:35,1.902164396051048
2025-06-21 17:40,1.9063863570821025
2025-06-21 17:45,1.9091221005593626
2025-06-21 17:50,1.9116245197333186
2025-06-21 17:55,1.911018651379493
2025-06-21 18:00,1.9121765108547604
2025-06-21 18:05,1.9107878059648542
2025-06-21 18:10,1.9156617438440784
2025-06-21 18:15,1.9191799801337266
2025-06-21 18:20,1.921744345308108
2025-06-21 18:25,1.925378107713474
2025-06-21 18:30,1.925472486
2025-06-21 18:35,1.9268949399792248
2025-06-21 18:40,1.9302808484729863
2025-06-21 18:45,1.9334345104411244
2025-06-21 18:50,1.9326759005995575
2025-06-21 18:55,1.9342768111760527
2025-06-21 19:00,1.9353715857020481
2025-06-21 19:05,1.9331628318169514
2025-06-21 19:10,1.9357690963268974
2025-06-21 19:15,1.9347584700215488
2025-06-21 19:20,1.9376360606932366
2025-06-21 19:25,1.939580549316856
2025-06-21 19:30,1.9391056338641461
2025-06-21 19:35,1.9397235121568293
2025-06-21 19:40,1.9314665495673675
2025-06-21 19:45,1.931441469389447
2025-06-21 19:50,1.9355777412690611
2025-06-21 19:55,1.9376403310231824
2025-06-21 20:00,1.9332318503692922
2025-06-21 20:05,1.930067742696389
2025-06-21 20:10,1.9287544443762665
2025-06-21 20:15,1.9306223962199942
2025-06-21 20:20,1.9307770194493072
2025-06-21 20:25,1.9296983533302683
2025-06-21 20:30,1.9291656165614461
2025-06-21 20:35,1.9307899382169125
2025-06-21 20:40,1.9313123108425243
2025-06-21 20:45,1.9261796364100328
2025-06-21 20:50,1.923756748490173
2025-06-21 20:55,1.9216568996703396
2025-06-21 21:00,1.9238745350261082
2025-06-21 21:05,1.9234439948847157
2025-06-21 21:10,1.9214757601971695
2025-06-21 21:15,1.9179785784401593
2025-06-21 21:20,1.9177636083994658
2025-06-21 21:25,1.9152763858908077
2025-06-21 21:30,1.9130081066356976
2025-06-21 21:35,1.911387163958906
2025-06-21 21:40,1.9094408168970154
2025-06-21 21:45,1.9096554548656672
2025-06-21 21:50,1.9061123830827609
2025-06-21 21:55,1.9071500091754672
2025-06-21 22:00,1.9090591175620335
2025-06-21 22:05,1.9081734581223033
2025-06-21 22:10,1.9081171835628081
2025-06-21 22:15,1.9060084212302648
2025-06-21 22:20,1.9093622002974915
2025-06-21 22:25,1.908550563794035
2025-06-21 22:30,1.907546844004581
2025-06-21 22:35,1.9106763084073317
2025-06-21 22:40,1.910947022857417
2025-06-21 22:45,1.9116216796434844
2025-06-21 22:50,1.9135086965005095
2025-06-21 22:55,1.9132973501231536
2025-06-21 23:00,1.912403691825285
2025-06-21 23:05,1.9117645376186023
2025-06-21 23:10,1.9136128884731047
2025-06-21 23:15,1.9119285928590775
2025-06-21 23:20,1.914259432739182
2025-06-21 23:25,1.9159504164006547
2025-06-21 23:30,1.918744622
2025-06-21 23:35,1.9175828359532894
2025-06-21 23:40,1.9162902193129847
2025-06-21 23:45,1.912746687
2025-06-21 23:50,1.913093737528884
2025-06-21 23:55,1.9129162712385657
2025-06-22 0:00,1.910551350280451
2025-06-22 0:05,1.911007253152291
2025-06-22 0:10,1.9103252936942097
2025-06-22 0:15,1.9117974360540766
2025-06-22 0:20,1.9100706526961293
2025-06-22 0:25,1.909623042886605
2025-06-22 0:30,1.9097442171399523
2025-06-22 0:35,1.9093432168457485
2025-06-22 0:40,1.9099783075392833
2025-06-22 0:45,1.906431446057019
2025-06-22 0:50,1.9068540922051294
2025-06-22 0:55,1.9091376089063137
2025-06-22 1:00,1.9089683308134557
2025-06-22 1:05,1.906585073070206
2025-06-22 1:10,1.909640313545709
2025-06-22 1:15,1.9087054870533517
2025-06-22 1:20,1.9116858831512138
2025-06-22 1:25,1.913550496797044
2025-06-22 1:30,1.9121406674645962
2025-06-22 1:35,1.9123616322795245
2025-06-22 1:40,1.913159732477894
2025-06-22 1:45,1.914094646357631
2025-06-22 1:50,1.9175497918721822
2025-06-22 1:55,1.9186473773588857
2025-06-22 2:00,1.9176374210234466
2025-06-22 2:05,1.9179823827040805
2025-06-22 2:10,1.918617901595776
2025-06-22 2:15,1.9171132016112142
2025-06-22 2:20,1.9169504630072571
2025-06-22 2:25,1.9185288276398365
2025-06-22 2:30,1.9227937046129702
2025-06-22 2:35,1.924049365130478
2025-06-22 2:40,1.9255329785403628
2025-06-22 2:45,1.9267833637730605
2025-06-22 2:50,1.9248032910085024
2025-06-22 2:55,1.9234087457287325
2025-06-22 3:00,1.9245508084786966
2025-06-22 3:05,1.9270804546471967
2025-06-22 3:10,1.9257802032628348
2025-06-22 3:15,1.9234155299022948
2025-06-22 3:20,1.9243166714727624
2025-06-22 3:25,1.923398145639597
2025-06-22 3:30,1.9260322372040932
2025-06-22 3:35,1.9265592500995574
2025-06-22 3:40,1.926532984366188
2025-06-22 3:45,1.922637525888302
2025-06-22 3:50,1.9194524365055772
2025-06-22 3:55,1.9183359491286847
2025-06-22 4:00,1.9214606771354654
2025-06-22 4:05,1.9265889093761646
2025-06-22 4:10,1.927959921234632
2025-06-22 4:15,1.9265443126834858
2025-06-22 4:20,1.9300080833323947
2025-06-22 4:25,1.930656873454125
2025-06-22 4:30,1.9308403636478046
2025-06-22 4:35,1.9302685385041256
2025-06-22 4:40,1.9312433738517376
2025-06-22 4:45,1.9290182319200695
2025-06-22 4:50,1.9285227192620074
2025-06-22 4:55,1.925604915831179
2025-06-22 5:00,1.9229656305434275
2025-06-22 5:05,1.9166865764244236
2025-06-22 5:10,1.9186075024976135
2025-06-22 5:15,1.921262829195332
2025-06-22 5:20,1.9252491006380095
2025-06-22 5:25,1.925351955583698
2025-06-22 5:30,1.9255133600736616
2025-06-22 5:35,1.9239388055308289
2025-06-22 5:40,1.9243737558219742
2025-06-22 5:45,1.9251656689938743
2025-06-22 5:50,1.9269053128611733
2025-06-22 5:55,1.925300886
2025-06-22 6:00,1.9268427434974407
2025-06-22 6:05,1.9280462687043305
2025-06-22 6:10,1.9240711449783658
2025-06-22 6:15,1.9265321017536547
2025-06-22 6:20,1.9225156496230051
2025-06-22 6:25,1.9222919903638758
2025-06-22 6:30,1.9230119924611728
2025-06-22 6:35,1.9229125281458084
2025-06-22 6:40,1.9274247900516106
2025-06-22 6:45,1.926481041307804
2025-06-22 6:50,1.9253723867530284
2025-06-22 6:55,1.921665655885767
2025-06-22 7:00,1.9210963125436662
2025-06-22 7:05,1.9188550126855257
2025-06-22 7:10,1.9188954235227251
2025-06-22 7:15,1.9182100180889785
2025-06-22 7:20,1.9147644007117068
2025-06-22 7:25,1.9155799463439402
2025-06-22 7:30,1.9161786751488594
2025-06-22 7:35,1.9177367979514306
2025-06-22 7:40,1.9183012301228033
2025-06-22 7:45,1.9163934325469292
2025-06-22 7:50,1.9121978625044889
2025-06-22 7:55,1.911882897998329
2025-06-22 8:00,1.909806623380577
2025-06-22 8:05,1.9087836754547163
2025-06-22 8:10,1.9089635012042814
2025-06-22 8:15,1.907668871741335
2025-06-22 8:20,1.9097325188827479
2025-06-22 8:25,1.9080137955541046
2025-06-22 8:30,1.9066487464278332
2025-06-22 8:35,1.9063874756405603
2025-06-22 8:40,1.9076978290059938
2025-06-22 8:45,1.9058163991154315
2025-06-22 8:50,1.9024084253083426
2025-06-22 8:55,1.9012483141515968
